,Location,median_income,gini_index
1960,"Brunswick County, North Carolina: Summary level: 050, state:37> county:019",62728,0.4433
1961,"Transylvania County, North Carolina: Summary level: 050, state:37> county:175",53407,0.4425
1962,"Ashe County, North Carolina: Summary level: 050, state:37> county:009",49846,0.4509
1963,"Beaufort County, North Carolina: Summary level: 050, state:37> county:013",54925,0.4726
1964,"Columbus County, North Carolina: Summary level: 050, state:37> county:047",46723,0.5089
1965,"Lenoir County, North Carolina: Summary level: 050, state:37> county:107",48262,0.468
1966,"Lincoln County, North Carolina: Summary level: 050, state:37> county:109",60965,0.4539
1967,"Montgomery County, North Carolina: Summary level: 050, state:37> county:123",50787,0.4689
1968,"Onslow County, North Carolina: Summary level: 050, state:37> county:133",53611,0.4065
1969,"Orange County, North Carolina: Summary level: 050, state:37> county:135",91655,0.5108
1970,"Richmond County, North Carolina: Summary level: 050, state:37> county:153",40794,0.4783
1971,"Rutherford County, North Carolina: Summary level: 050, state:37> county:161",47796,0.4529
1972,"Sampson County, North Carolina: Summary level: 050, state:37> county:163",46384,0.4837
1973,"Surry County, North Carolina: Summary level: 050, state:37> county:171",50245,0.4702
1974,"Yadkin County, North Carolina: Summary level: 050, state:37> county:197",50864,0.4468
1975,"Avery County, North Carolina: Summary level: 050, state:37> county:011",45807,0.496
1976,"Buncombe County, North Carolina: Summary level: 050, state:37> county:021",63477,0.4632
1977,"Burke County, North Carolina: Summary level: 050, state:37> county:023",50962,0.4522
1978,"Cabarrus County, North Carolina: Summary level: 050, state:37> county:025",72971,0.4257
1979,"Caswell County, North Carolina: Summary level: 050, state:37> county:033",50848,0.4545
1980,"Davie County, North Carolina: Summary level: 050, state:37> county:059",65039,0.4747
1981,"Davidson County, North Carolina: Summary level: 050, state:37> county:057",56855,0.4358
1982,"Duplin County, North Carolina: Summary level: 050, state:37> county:061",43675,0.4452
1983,"Durham County, North Carolina: Summary level: 050, state:37> county:063",75254,0.4797
1984,"Hertford County, North Carolina: Summary level: 050, state:37> county:091",43418,0.4595
1985,"Lee County, North Carolina: Summary level: 050, state:37> county:105",58523,0.439
1986,"New Hanover County, North Carolina: Summary level: 050, state:37> county:129",70940,0.4926
1987,"Pender County, North Carolina: Summary level: 050, state:37> county:141",63983,0.4771
1988,"Wayne County, North Carolina: Summary level: 050, state:37> county:191",52507,0.4596
1989,"Burke County, North Dakota: Summary level: 050, state:38> county:013",84583,0.439
1990,"Mountrail County, North Dakota: Summary level: 050, state:38> county:061",86373,0.5086
1991,"Traill County, North Dakota: Summary level: 050, state:38> county:097",83241,0.4384
1992,"Williams County, North Dakota: Summary level: 050, state:38> county:105",101136,0.4475
1993,"Billings County, North Dakota: Summary level: 050, state:38> county:007",107589,0.4613
1994,"Dickey County, North Dakota: Summary level: 050, state:38> county:021",72992,0.4041
1995,"Kidder County, North Dakota: Summary level: 050, state:38> county:043",62500,0.4659
1996,"Cavalier County, North Dakota: Summary level: 050, state:38> county:019",80510,0.4878
1997,"Ward County, North Dakota: Summary level: 050, state:38> county:101",82138,0.422
1998,"Grant County, North Dakota: Summary level: 050, state:38> county:037",71354,0.5012
1999,"McHenry County, North Dakota: Summary level: 050, state:38> county:049",85472,0.4718
2000,"Pembina County, North Dakota: Summary level: 050, state:38> county:067",77886,0.431
2001,"Steele County, North Dakota: Summary level: 050, state:38> county:091",87634,0.4096
2002,"Benson County, North Dakota: Summary level: 050, state:38> county:005",49542,0.5201
2003,"Hettinger County, North Dakota: Summary level: 050, state:38> county:041",74737,0.4585
2004,"LaMoure County, North Dakota: Summary level: 050, state:38> county:045",73952,0.4964
2005,"Morton County, North Dakota: Summary level: 050, state:38> county:059",86277,0.4573
2006,"Cass County, North Dakota: Summary level: 050, state:38> county:017",78932,0.4627
2007,"Dunn County, North Dakota: Summary level: 050, state:38> county:025",86681,0.5259
2008,"Emmons County, North Dakota: Summary level: 050, state:38> county:029",60227,0.4965
2009,"McIntosh County, North Dakota: Summary level: 050, state:38> county:051",59857,0.4591
2010,"Nelson County, North Dakota: Summary level: 050, state:38> county:063",70536,0.4477
2011,"Richland County, North Dakota: Summary level: 050, state:38> county:077",75973,0.4057
2012,"Rolette County, North Dakota: Summary level: 050, state:38> county:079",44635,0.5141
2013,"Walsh County, North Dakota: Summary level: 050, state:38> county:099",64464,0.4518
2014,"Adams County, North Dakota: Summary level: 050, state:38> county:001",73846,0.4527
2015,"Bottineau County, North Dakota: Summary level: 050, state:38> county:009",75078,0.4676
2016,"Barnes County, North Dakota: Summary level: 050, state:38> county:003",75966,0.4418
2017,"Eddy County, North Dakota: Summary level: 050, state:38> county:027",72112,0.5176
2018,"Grand Forks County, North Dakota: Summary level: 050, state:38> county:035",75203,0.4821
2019,"McKenzie County, North Dakota: Summary level: 050, state:38> county:053",93269,0.4618
2020,"Mercer County, North Dakota: Summary level: 050, state:38> county:057",92669,0.3914
2021,"McLean County, North Dakota: Summary level: 050, state:38> county:055",78125,0.4481
2022,"Pierce County, North Dakota: Summary level: 050, state:38> county:069",56250,0.4539
2023,"Ransom County, North Dakota: Summary level: 050, state:38> county:073",72798,0.4309
2024,"Renville County, North Dakota: Summary level: 050, state:38> county:075",77500,0.3822
2025,"Sioux County, North Dakota: Summary level: 050, state:38> county:085",42000,0.5233
2026,"Bowman County, North Dakota: Summary level: 050, state:38> county:011",93636,0.4377
2027,"Burleigh County, North Dakota: Summary level: 050, state:38> county:015",89233,0.4353
2028,"Golden Valley County, North Dakota: Summary level: 050, state:38> county:033",67434,0.467
2029,"Logan County, North Dakota: Summary level: 050, state:38> county:047",73125,0.4254
2030,"Oliver County, North Dakota: Summary level: 050, state:38> county:065",83594,0.4297
2031,"Towner County, North Dakota: Summary level: 050, state:38> county:095",73224,0.4833
2032,"Stutsman County, North Dakota: Summary level: 050, state:38> county:093",74273,0.4227
2033,"Ramsey County, North Dakota: Summary level: 050, state:38> county:071",80878,0.4953
2034,"Divide County, North Dakota: Summary level: 050, state:38> county:023",85819,0.521
2035,"Foster County, North Dakota: Summary level: 050, state:38> county:031",73194,0.3904
2036,"Griggs County, North Dakota: Summary level: 050, state:38> county:039",74688,0.4469
2037,"Sargent County, North Dakota: Summary level: 050, state:38> county:081",82596,0.4085
2038,"Sheridan County, North Dakota: Summary level: 050, state:38> county:083",59833,0.4962
2039,"Slope County, North Dakota: Summary level: 050, state:38> county:087",73750,0.4195
2040,"Stark County, North Dakota: Summary level: 050, state:38> county:089",98217,0.4479
2041,"Wells County, North Dakota: Summary level: 050, state:38> county:103",72885,0.4518
2042,"Gallia County, Ohio: Summary level: 050, state:39> county:053",57980,0.4419
2043,"Huron County, Ohio: Summary level: 050, state:39> county:077",58883,0.4081
2044,"Mahoning County, Ohio: Summary level: 050, state:39> county:099",57524,0.4683
2045,"Athens County, Ohio: Summary level: 050, state:39> county:009",53847,0.5086
2046,"Adams County, Ohio: Summary level: 050, state:39> county:001",44753,0.476
2047,"Scioto County, Ohio: Summary level: 050, state:39> county:145",53039,0.4914
2048,"Medina County, Ohio: Summary level: 050, state:39> county:103",86906,0.4058
2049,"Meigs County, Ohio: Summary level: 050, state:39> county:105",51798,0.4493
2050,"Union County, Ohio: Summary level: 050, state:39> county:159",90023,0.4107
2051,"Champaign County, Ohio: Summary level: 050, state:39> county:021",64258,0.3862
2052,"Pike County, Ohio: Summary level: 050, state:39> county:131",54020,0.4366
2053,"Paulding County, Ohio: Summary level: 050, state:39> county:125",63112,0.3924
2054,"Greene County, Ohio: Summary level: 050, state:39> county:057",84568,0.4402
2055,"Hamilton County, Ohio: Summary level: 050, state:39> county:061",71692,0.5047
2056,"Franklin County, Ohio: Summary level: 050, state:39> county:049",70317,0.4662
2057,"Lawrence County, Ohio: Summary level: 050, state:39> county:087",59642,0.4348
2058,"Marion County, Ohio: Summary level: 050, state:39> county:101",56081,0.4423
2059,"Morgan County, Ohio: Summary level: 050, state:39> county:115",47220,0.4594
2060,"Tuscarawas County, Ohio: Summary level: 050, state:39> county:157",60549,0.4236
2061,"Wayne County, Ohio: Summary level: 050, state:39> county:169",64398,0.4203
2062,"Wyandot County, Ohio: Summary level: 050, state:39> county:175",60301,0.4017
2063,"Brown County, Ohio: Summary level: 050, state:39> county:015",56713,0.4335
2064,"Butler County, Ohio: Summary level: 050, state:39> county:017",76899,0.4399
2065,"Erie County, Ohio: Summary level: 050, state:39> county:043",64384,0.45
2066,"Harrison County, Ohio: Summary level: 050, state:39> county:067",55625,0.3987
2067,"Knox County, Ohio: Summary level: 050, state:39> county:083",61702,0.4062
2068,"Licking County, Ohio: Summary level: 050, state:39> county:089",72942,0.4288
2069,"Richland County, Ohio: Summary level: 050, state:39> county:139",56843,0.4307
2070,"Vinton County, Ohio: Summary level: 050, state:39> county:163",52478,0.4174
2071,"Carroll County, Ohio: Summary level: 050, state:39> county:019",62664,0.43
2072,"Hancock County, Ohio: Summary level: 050, state:39> county:063",70109,0.434
2073,"Clermont County, Ohio: Summary level: 050, state:39> county:025",76910,0.4376
2074,"Fairfield County, Ohio: Summary level: 050, state:39> county:045",76051,0.4195
2075,"Defiance County, Ohio: Summary level: 050, state:39> county:039",64669,0.3953
2076,"Highland County, Ohio: Summary level: 050, state:39> county:071",52559,0.4469
2077,"Henry County, Ohio: Summary level: 050, state:39> county:069",68966,0.376
2078,"Jefferson County, Ohio: Summary level: 050, state:39> county:081",53998,0.4493
2079,"Portage County, Ohio: Summary level: 050, state:39> county:133",71373,0.4467
2080,"Putnam County, Ohio: Summary level: 050, state:39> county:137",72679,0.3898
2081,"Belmont County, Ohio: Summary level: 050, state:39> county:013",60963,0.4516
2082,"Clinton County, Ohio: Summary level: 050, state:39> county:027",60871,0.4416
2083,"Fayette County, Ohio: Summary level: 050, state:39> county:047",52988,0.4418
2084,"Perry County, Ohio: Summary level: 050, state:39> county:127",53291,0.4077
2085,"Pickaway County, Ohio: Summary level: 050, state:39> county:129",70692,0.4022
2086,"Logan County, Ohio: Summary level: 050, state:39> county:091",64869,0.4215
2087,"Madison County, Ohio: Summary level: 050, state:39> county:097",71592,0.4247
2088,"Summit County, Ohio: Summary level: 050, state:39> county:153",69457,0.4706
2089,"Muskingum County, Ohio: Summary level: 050, state:39> county:119",55782,0.4381
2090,"Sandusky County, Ohio: Summary level: 050, state:39> county:143",59753,0.413
2091,"Shelby County, Ohio: Summary level: 050, state:39> county:149",70571,0.4207
2092,"Van Wert County, Ohio: Summary level: 050, state:39> county:161",60776,0.417
2093,"Washington County, Ohio: Summary level: 050, state:39> county:167",60105,0.4605
2094,"Williams County, Ohio: Summary level: 050, state:39> county:171",57551,0.3999
2095,"Auglaize County, Ohio: Summary level: 050, state:39> county:011",72236,0.3944
2096,"Columbiana County, Ohio: Summary level: 050, state:39> county:029",57101,0.4461
2097,"Darke County, Ohio: Summary level: 050, state:39> county:037",60582,0.4008
2098,"Ottawa County, Ohio: Summary level: 050, state:39> county:123",69155,0.4257
2099,"Fulton County, Ohio: Summary level: 050, state:39> county:051",67327,0.4101
2100,"Hardin County, Ohio: Summary level: 050, state:39> county:065",60171,0.3902
2101,"Jackson County, Ohio: Summary level: 050, state:39> county:079",49556,0.4291
2102,"Lucas County, Ohio: Summary level: 050, state:39> county:095",60022,0.4882
2103,"Morrow County, Ohio: Summary level: 050, state:39> county:117",65976,0.3948
2104,"Noble County, Ohio: Summary level: 050, state:39> county:121",55179,0.4523
2105,"Preble County, Ohio: Summary level: 050, state:39> county:135",63141,0.3934
2106,"Seneca County, Ohio: Summary level: 050, state:39> county:147",59713,0.4259
2107,"Stark County, Ohio: Summary level: 050, state:39> county:151",63267,0.4426
2108,"Allen County, Ohio: Summary level: 050, state:39> county:003",59752,0.4468
2109,"Coshocton County, Ohio: Summary level: 050, state:39> county:031",52760,0.4091
